Triads,TPMA,TPMB,TPMC
Mhu03Ag03430_Mhu03Bg19020_Mhu06Cg07090,12.1921,18.802,20.5777
Mhu03Ag03450_Mhu03Bg19010_Mhu06Cg07110,38.9738,58.7116,43.0113
Mhu03Ag03470_Mhu03Bg18990_Mhu06Cg07120,6.62407,18.2686,37.5268
Mhu03Ag03540_Mhu03Bg18930_Mhu06Cg07160,2.72975,2.33333,2.33333
Mhu03Ag03570_Mhu03Bg18920_Mhu06Cg07180,2.33333,2.33333,2.6416
Mhu03Ag03590_Mhu03Bg18910_Mhu06Cg07190,15.8226,2.33333,2.33333
Mhu03Ag03670_Mhu03Bg18840_Mhu06Cg07260,5.66678,5.65731,3.18837
Mhu03Ag03710_Mhu03Bg18810_Mhu06Cg07290,2.92611,2.33333,3.86832
Mhu03Ag03740_Mhu03Bg18800_Mhu06Cg07310,2.33333,2.33333,2.4549
Mhu03Ag03750_Mhu03Bg18760_Mhu06Cg07330,2.42227,2.33333,2.40934
Mhu03Ag03760_Mhu03Bg18750_Mhu06Cg07340,6.92647,59.773,148.413
Mhu03Ag03780_Mhu03Bg18740_Mhu06Cg07350,2.4531,9.62099,5.30823
Mhu03Ag03790_Mhu03Bg18730_Mhu06Cg07360,7.62417,23.8404,48.7337
Mhu03Ag03800_Mhu03Bg18700_Mhu06Cg07370,2.33333,2.33333,10.8703
Mhu03Ag03810_Mhu03Bg18690_Mhu06Cg07380,7.98724,9.42766,5.98017
Mhu03Ag03880_Mhu03Bg18620_Mhu06Cg07440,19.0804,34.2723,7.95272
Mhu03Ag03900_Mhu03Bg18570_Mhu06Cg07480,42.8078,7.13497,61.6311
Mhu03Ag03930_Mhu03Bg18560_Mhu06Cg07500,2.33333,2.33333,2.33333
Mhu03Ag03940_Mhu03Bg18530_Mhu06Cg07510,22.0376,29.123,16.4979
Mhu03Ag03990_Mhu03Bg18440_Mhu06Cg07600,11.0398,10.7453,2.45861
Mhu03Ag04010_Mhu03Bg18390_Mhu06Cg07620,9.04539,54.196,12.7804
Mhu03Ag04090_Mhu03Bg18340_Mhu06Cg07650,2.33333,2.84389,2.42172
Mhu03Ag04100_Mhu03Bg18330_Mhu06Cg07660,2.46077,12.7507,3.16015
Mhu03Ag04120_Mhu03Bg18320_Mhu06Cg07670,2.47916,2.33333,2.33333
Mhu03Ag04140_Mhu03Bg18290_Mhu06Cg07690,4.44481,11.1621,2.98457
Mhu03Ag04150_Mhu03Bg18270_Mhu06Cg07710,81.2854,227.063,3.91711
Mhu03Ag04170_Mhu03Bg18230_Mhu06Cg07740,25.1681,3.47451,6.55774
Mhu03Ag04200_Mhu03Bg18190_Mhu06Cg07770,2.33333,8.48719,9.34943
Mhu03Ag04210_Mhu03Bg18180_Mhu06Cg07780,2.71239,2.33333,2.33333
Mhu03Ag04240_Mhu03Bg18150_Mhu06Cg07800,2.81687,2.41155,2.33333
Mhu03Ag04250_Mhu03Bg18140_Mhu06Cg07810,2.33333,2.42698,2.33333
Mhu03Ag04270_Mhu03Bg18110_Mhu06Cg07840,59.2744,36.9998,36.3639
Mhu03Ag04290_Mhu03Bg18100_Mhu06Cg07860,5.31474,2.45964,4.24244
Mhu03Ag04300_Mhu03Bg18090_Mhu06Cg07870,12.5961,28.3738,24.4897
Mhu03Ag04310_Mhu03Bg18080_Mhu06Cg07880,3.67275,5.37228,9.45016
Mhu03Ag04400_Mhu03Bg18010_Mhu06Cg07970,9.49284,8.62041,11.6418
Mhu03Ag04430_Mhu03Bg17970_Mhu06Cg08000,2.33333,4.06109,4.31713
Mhu03Ag04500_Mhu03Bg17940_Mhu06Cg08060,2.79988,2.93384,2.33333
Mhu03Ag04630_Mhu03Bg17830_Mhu06Cg08200,16.9833,9.00423,7.91644
Mhu03Ag04700_Mhu03Bg17750_Mhu06Cg08330,4.51503,17.0555,6.36974
Mhu03Ag04710_Mhu03Bg17730_Mhu06Cg08340,4.50512,4.72155,4.54023
Mhu03Ag04720_Mhu03Bg17720_Mhu06Cg08350,3.24814,5.5815,4.84612
Mhu03Ag04740_Mhu03Bg17700_Mhu06Cg08360,8.21385,6.76668,13.8528
Mhu03Ag04780_Mhu03Bg17650_Mhu06Cg08400,16.3762,20.9881,10.0927
Mhu03Ag04790_Mhu03Bg17620_Mhu06Cg08430,3.16199,2.93528,4.68072
Mhu03Ag04800_Mhu03Bg17610_Mhu06Cg08440,5.49263,4.6863,5.3334
Mhu03Ag04880_Mhu03Bg17540_Mhu06Cg08490,8.80275,2.33333,11.8474
Mhu03Ag04890_Mhu03Bg17530_Mhu06Cg08500,3.60259,6.02148,5.82994
Mhu03Ag04900_Mhu03Bg17520_Mhu06Cg08510,7.209,10.9353,6.45162
Mhu03Ag04910_Mhu03Bg17510_Mhu06Cg08520,2.33333,2.33333,2.33333
Mhu03Ag04940_Mhu03Bg17470_Mhu06Cg08570,2.33333,2.33333,2.33333
Mhu03Ag04990_Mhu03Bg17430_Mhu06Cg08590,2.33333,3.20933,2.33333
Mhu03Ag05010_Mhu03Bg17410_Mhu06Cg08600,2.33333,2.51324,4.80842
Mhu03Ag05050_Mhu03Bg17350_Mhu06Cg08630,2.33333,2.33333,2.33333
Mhu03Ag05100_Mhu03Bg17300_Mhu06Cg08680,2.33333,2.47742,2.33333
Mhu03Ag05280_Mhu03Bg17210_Mhu06Cg08770,11.6219,16.0015,11.2331
Mhu03Ag05360_Mhu03Bg17130_Mhu06Cg08860,2.33333,2.33333,2.33333
Mhu03Ag05400_Mhu03Bg17080_Mhu06Cg08900,2.33333,27.3295,2.45973
Mhu03Ag05410_Mhu03Bg17060_Mhu06Cg08910,4.81177,7.11034,2.60736
Mhu03Ag05420_Mhu03Bg17040_Mhu06Cg08920,5.20865,4.115,4.92947
Mhu03Ag05460_Mhu03Bg17020_Mhu06Cg08950,2.33333,2.33333,2.33333
Mhu03Ag05500_Mhu03Bg16970_Mhu06Cg09000,5.5339,4.5931,6.94413
Mhu03Ag05520_Mhu03Bg16950_Mhu06Cg09020,8.86848,2.33333,4.72937
Mhu03Ag05550_Mhu03Bg16930_Mhu06Cg09040,14.3759,5.20255,4.97083
Mhu03Ag05570_Mhu03Bg16920_Mhu06Cg09060,2.53701,2.48508,2.33333
Mhu03Ag05600_Mhu03Bg16890_Mhu06Cg09090,3.05611,3.19975,2.56963
Mhu03Ag05610_Mhu03Bg16880_Mhu06Cg09100,2.54198,6.05907,28.534
Mhu03Ag05710_Mhu03Bg16790_Mhu06Cg09180,2.33333,2.33333,2.33333
Mhu03Ag05750_Mhu03Bg16720_Mhu06Cg09230,5.10494,2.47208,3.63824
Mhu03Ag05780_Mhu03Bg16690_Mhu06Cg09240,15.8321,13.9801,46.1876
Mhu03Ag05800_Mhu03Bg16670_Mhu06Cg09250,4.6193,2.33333,2.40177
Mhu03Ag05810_Mhu03Bg16660_Mhu06Cg09260,2.33333,2.49085,5.83907
Mhu03Ag05840_Mhu03Bg16600_Mhu06Cg09320,15.8598,4.24901,4.05508
Mhu03Ag05860_Mhu03Bg16590_Mhu06Cg09340,25.9258,11.8997,7.42841
Mhu03Ag05920_Mhu03Bg16520_Mhu06Cg09420,57.5294,21.503,21.0111
Mhu03Ag05930_Mhu03Bg16510_Mhu06Cg09430,40.8172,36.339,77.005
Mhu03Ag05940_Mhu03Bg16500_Mhu06Cg09440,53.3495,9.23177,5.10574
Mhu03Ag05960_Mhu03Bg16460_Mhu06Cg09470,19.3291,2.33333,6.54033
Mhu03Ag05980_Mhu03Bg16440_Mhu06Cg09480,12.4683,6.21487,68.7725
Mhu03Ag05990_Mhu03Bg16430_Mhu06Cg09490,32.7435,30.1868,49.5523
Mhu03Ag06000_Mhu03Bg16420_Mhu06Cg09500,9.90685,13.0606,6.86556
Mhu03Ag06010_Mhu03Bg16410_Mhu06Cg09510,12.0233,2.33333,15.6545
Mhu03Ag06030_Mhu03Bg16390_Mhu06Cg09520,3.58691,8.69945,2.33333
Mhu03Ag06040_Mhu03Bg16380_Mhu06Cg09530,2.33333,2.41169,2.86155
Mhu03Ag06050_Mhu03Bg16370_Mhu06Cg09540,2.33333,2.33333,2.33333
Mhu03Ag06070_Mhu03Bg16360_Mhu06Cg09550,4.20669,2.47407,2.71997
Mhu03Ag06090_Mhu03Bg16320_Mhu06Cg09570,2.33333,2.50917,2.33333
Mhu03Ag06140_Mhu03Bg16290_Mhu06Cg09610,6.81612,4.06035,2.46332
Mhu03Ag06150_Mhu03Bg16270_Mhu06Cg09650,5.38927,5.87956,4.45897
Mhu03Ag06170_Mhu03Bg16260_Mhu06Cg09670,6.7205,5.19865,39.4639
Mhu03Ag06200_Mhu03Bg16210_Mhu06Cg09700,41.6424,2.33333,10.569
Mhu03Ag06210_Mhu03Bg16200_Mhu06Cg09710,3.36924,30.0304,7.43009
Mhu03Ag06240_Mhu03Bg16170_Mhu06Cg09730,48.0091,17.8422,51.0664
Mhu03Ag06320_Mhu03Bg16110_Mhu06Cg09800,17.1255,2.86734,4.53656
Mhu03Ag06360_Mhu03Bg16050_Mhu06Cg09880,4.11706,2.47335,3.96864
Mhu03Ag06380_Mhu03Bg16040_Mhu06Cg09890,2.55078,5.59684,2.52227
Mhu03Ag06390_Mhu03Bg16030_Mhu06Cg09900,15.1855,19.1029,26.0311
Mhu03Ag06400_Mhu03Bg16020_Mhu06Cg09910,7.22304,13.7434,14.9527
Mhu03Ag06410_Mhu03Bg16010_Mhu06Cg09920,5.59467,10.0908,22.1972
Mhu03Ag06420_Mhu03Bg16000_Mhu06Cg09930,5.03894,5.82882,8.14359
Mhu03Ag06440_Mhu03Bg15970_Mhu06Cg09960,10.151,5.16743,5.27697
Mhu03Ag06470_Mhu03Bg15950_Mhu06Cg09990,2.42866,2.59295,2.33333
Mhu03Ag06480_Mhu03Bg15940_Mhu06Cg10000,109.766,34.3486,14.8378
Mhu03Ag06570_Mhu03Bg15860_Mhu06Cg10020,83.8237,4.65231,9.30193
Mhu03Ag06650_Mhu03Bg15760_Mhu06Cg10080,2.33333,2.33333,2.55199
Mhu03Ag06680_Mhu03Bg15740_Mhu06Cg10100,22.2339,4.50373,7.39255
Mhu03Ag06710_Mhu03Bg15700_Mhu06Cg10120,8.18197,11.5737,9.39213
Mhu03Ag06720_Mhu03Bg15680_Mhu06Cg10140,19.0336,34.2426,14.4507
Mhu03Ag06730_Mhu03Bg15670_Mhu06Cg10150,29.4511,3.14801,3.81036
Mhu03Ag06810_Mhu03Bg15620_Mhu06Cg10180,12.5141,26.4825,45.2862
Mhu03Ag06820_Mhu03Bg15610_Mhu06Cg10190,19.5608,24.0596,14.1749
Mhu03Ag06830_Mhu03Bg15600_Mhu06Cg10200,5.79041,2.40818,6.45947
Mhu03Ag06840_Mhu03Bg15590_Mhu06Cg10210,5.87079,6.69,8.70935
Mhu03Ag06890_Mhu03Bg15540_Mhu06Cg10240,10.4679,17.1604,9.76482
Mhu03Ag06920_Mhu03Bg15510_Mhu06Cg10270,8.11437,8.06001,5.44367
Mhu03Ag06930_Mhu03Bg15490_Mhu06Cg10290,6.07136,2.33333,9.11705
Mhu03Ag06950_Mhu03Bg15430_Mhu06Cg10340,3.75363,37.374,172.412
Mhu03Ag06970_Mhu03Bg15420_Mhu06Cg10360,6.392,6.92118,21.1812
Mhu03Ag07000_Mhu03Bg15400_Mhu06Cg10370,5.06113,19.2108,2.85715
Mhu03Ag07010_Mhu03Bg15390_Mhu06Cg10380,3.97425,2.99706,3.93842
Mhu03Ag07040_Mhu03Bg15340_Mhu06Cg10390,17.4011,21.6312,16.195
Mhu03Ag07080_Mhu03Bg15320_Mhu06Cg10440,11.0853,15.2778,16.3817
Mhu03Ag07120_Mhu03Bg15290_Mhu06Cg10470,15.5562,18.878,20.5427
Mhu03Ag07130_Mhu03Bg15280_Mhu06Cg10480,25.3686,5.36553,5.72003
Mhu03Ag07140_Mhu03Bg15270_Mhu06Cg10490,4.28306,16.2604,17.4891
Mhu03Ag07150_Mhu03Bg15260_Mhu06Cg10510,2.95371,8.47816,3.14792
Mhu03Ag07170_Mhu03Bg15230_Mhu06Cg10540,2.62077,7.29541,8.481
Mhu03Ag07200_Mhu03Bg15210_Mhu06Cg10550,9.86451,8.40157,18.2199
Mhu03Ag07210_Mhu03Bg15170_Mhu06Cg10610,7.04019,2.83873,14.5524
Mhu03Ag07230_Mhu03Bg15140_Mhu06Cg10640,56.9553,11.5699,42.6128
Mhu03Ag07240_Mhu03Bg15130_Mhu06Cg10650,4.5319,13.327,10.4286
Mhu03Ag07260_Mhu03Bg15110_Mhu06Cg10670,25.2318,11.7052,19.6249
Mhu03Ag07270_Mhu03Bg15100_Mhu06Cg10680,22.3086,2.33333,11.8781
Mhu03Ag07310_Mhu03Bg15070_Mhu06Cg10690,7.30579,6.89989,2.9707
Mhu03Ag07320_Mhu03Bg15050_Mhu06Cg10710,23.4021,7.58137,24.6139
Mhu03Ag07330_Mhu03Bg15040_Mhu06Cg10720,3.55282,5.1848,4.64514
Mhu03Ag07340_Mhu03Bg15030_Mhu06Cg10730,2.89,3.05134,3.38336
Mhu03Ag07370_Mhu03Bg14990_Mhu06Cg10760,19.2954,12.4974,20.6349
Mhu03Ag07490_Mhu03Bg14910_Mhu06Cg10870,117.787,54.3215,146.703
Mhu03Ag07560_Mhu03Bg14830_Mhu06Cg10960,8.12636,4.89377,11.0259
Mhu03Ag07570_Mhu03Bg14820_Mhu06Cg10970,2.54514,2.98729,9.24634
Mhu03Ag07580_Mhu03Bg14800_Mhu06Cg10990,2.33333,3.47068,3.16234
Mhu03Ag07600_Mhu03Bg14780_Mhu06Cg11020,6.99681,12.4597,28.4794
Mhu03Ag07610_Mhu03Bg14770_Mhu06Cg11040,2.48515,2.62577,2.33333
Mhu03Ag07620_Mhu03Bg14760_Mhu06Cg11050,2.51082,2.33333,2.33333
Mhu03Ag07680_Mhu03Bg14640_Mhu06Cg11170,17.4903,20.8778,24.3333
Mhu03Ag07780_Mhu03Bg14570_Mhu06Cg11240,5.81336,23.4463,9.28444
Mhu03Ag07810_Mhu03Bg14550_Mhu06Cg11350,7.74281,51.6051,38.9001
Mhu03Ag07830_Mhu03Bg14520_Mhu06Cg11320,2.33333,2.33333,2.51135
Mhu03Ag07850_Mhu03Bg14500_Mhu06Cg11290,2.44344,2.33333,2.33333
Mhu03Ag07860_Mhu03Bg14490_Mhu06Cg11270,2.33333,3.45915,2.33333
Mhu03Ag07880_Mhu03Bg14460_Mhu06Cg11450,2.33333,16.2543,11.3612
Mhu03Ag07920_Mhu03Bg14450_Mhu06Cg11470,2.33333,2.62586,2.33333
Mhu03Ag07940_Mhu03Bg14430_Mhu06Cg11490,7.27458,5.58723,5.21708
Mhu03Ag07960_Mhu03Bg14420_Mhu06Cg11510,2.33333,21.2902,2.33333
Mhu03Ag07970_Mhu03Bg14410_Mhu06Cg11520,2.59134,3.14082,16.0727
Mhu03Ag07980_Mhu03Bg14400_Mhu06Cg11530,157.227,24.4814,117.137
Mhu03Ag08000_Mhu03Bg14370_Mhu06Cg11540,2.33333,2.33333,2.33333
Mhu03Ag08020_Mhu03Bg14340_Mhu06Cg11560,4.73403,2.71077,2.56572
Mhu03Ag08030_Mhu03Bg14330_Mhu06Cg11570,95.5321,183.962,26.6236
Mhu03Ag08050_Mhu03Bg14310_Mhu06Cg11580,17.4165,12.8726,3.42301
Mhu03Ag08080_Mhu03Bg14270_Mhu06Cg11630,2.67054,2.94711,3.4661
Mhu03Ag08130_Mhu03Bg14230_Mhu06Cg11680,2.47767,2.40835,2.66418
Mhu03Ag08150_Mhu03Bg14120_Mhu06Cg11810,2.33333,2.58695,2.33333
Mhu03Ag08190_Mhu03Bg14130_Mhu06Cg11770,19.3218,50.6553,14.2715
Mhu03Ag08210_Mhu03Bg14140_Mhu06Cg11750,34.1802,35.7237,42.9441
Mhu03Ag08230_Mhu03Bg14160_Mhu06Cg11740,31.1491,19.6821,24.8496
Mhu03Ag08260_Mhu03Bg14190_Mhu06Cg11710,2.48996,2.43879,2.33333
Mhu03Ag08280_Mhu03Bg14200_Mhu06Cg11700,2.33333,3.01505,2.33333
Mhu03Ag08320_Mhu03Bg14110_Mhu06Cg11820,39.7999,6.33723,3.9774
Mhu03Ag08340_Mhu03Bg14080_Mhu06Cg11850,7.11103,8.08404,15.306
Mhu03Ag08350_Mhu03Bg14060_Mhu06Cg11870,2.68119,2.36955,2.71656
Mhu03Ag08370_Mhu03Bg14040_Mhu06Cg11960,10.7479,13.1917,2.33333
Mhu03Ag08380_Mhu03Bg14030_Mhu06Cg11890,7.28128,2.33333,21.5744
Mhu03Ag08500_Mhu03Bg13910_Mhu06Cg12040,9.47361,2.7947,52.4295
Mhu03Ag08510_Mhu03Bg13900_Mhu06Cg12050,4.13326,8.32073,18.3424
Mhu03Ag08520_Mhu03Bg13890_Mhu06Cg12060,2.81189,5.6676,4.79103
Mhu03Ag08540_Mhu03Bg13850_Mhu06Cg12080,2.46733,2.33333,3.23142
Mhu03Ag08570_Mhu03Bg13840_Mhu06Cg12120,2.33333,3.85691,2.33333
Mhu03Ag08690_Mhu03Bg13710_Mhu06Cg12200,2.44452,4.08636,3.0296
Mhu03Ag08700_Mhu03Bg13700_Mhu06Cg12210,5.01156,32.2715,12.2262
Mhu03Ag08730_Mhu03Bg13660_Mhu06Cg12260,3.97602,30.0423,61.0805
Mhu03Ag08870_Mhu03Bg13550_Mhu06Cg12400,2.43505,5.86424,7.82478
Mhu03Ag08910_Mhu03Bg13480_Mhu06Cg12470,3.9085,12.261,32.9758
Mhu03Ag08960_Mhu03Bg13430_Mhu06Cg12520,2.36748,2.72259,2.33333
Mhu03Ag08970_Mhu03Bg13420_Mhu06Cg12530,28.1096,21.8341,2.89954
Mhu03Ag08980_Mhu03Bg13410_Mhu06Cg12540,10.2074,25.3896,3.79019
Mhu03Ag09040_Mhu03Bg13340_Mhu06Cg12590,19.4942,12.5465,8.39465
Mhu03Ag09090_Mhu03Bg13290_Mhu06Cg12640,3.36752,6.41511,2.33333
Mhu03Ag09100_Mhu03Bg13280_Mhu06Cg12650,2.33333,2.47409,2.38322
Mhu03Ag09120_Mhu03Bg13250_Mhu06Cg12670,2.33333,2.75272,2.35982
Mhu03Ag09130_Mhu03Bg13240_Mhu06Cg12680,25.5227,20.5451,13.8799
Mhu03Ag09150_Mhu03Bg13230_Mhu06Cg12700,3.423,3.60628,3.05703
Mhu03Ag09190_Mhu03Bg13170_Mhu06Cg12750,25.5234,7.38804,2.33333
Mhu03Ag09220_Mhu03Bg13130_Mhu06Cg12800,3.50374,3.21752,4.73139
Mhu03Ag09230_Mhu03Bg13120_Mhu06Cg12810,49.4569,66.9322,112.975
Mhu03Ag09260_Mhu03Bg13100_Mhu06Cg12840,9.0817,5.98257,9.95574
Mhu03Ag09290_Mhu03Bg13080_Mhu06Cg12860,18.904,10.7324,26.5447
Mhu03Ag09300_Mhu03Bg13070_Mhu06Cg12870,2.44368,2.33333,2.33333
Mhu03Ag09320_Mhu03Bg13060_Mhu06Cg12890,2.64118,2.33333,4.78341
Mhu03Ag09330_Mhu03Bg13050_Mhu06Cg12900,37.8497,23.7554,46.7291
Mhu03Ag09350_Mhu03Bg13040_Mhu06Cg12920,8.03293,17.3862,19.375
Mhu03Ag09360_Mhu03Bg13020_Mhu06Cg12940,2.51657,2.42771,2.33333
Mhu03Ag09390_Mhu03Bg12990_Mhu06Cg12970,4.64926,6.60733,10.5078
Mhu03Ag09440_Mhu03Bg12890_Mhu06Cg13020,3.06664,3.34839,3.88418
Mhu03Ag09450_Mhu03Bg12880_Mhu06Cg13040,6.87078,7.55169,39.975
Mhu03Ag09550_Mhu03Bg12810_Mhu06Cg13190,73.2322,97.3344,4.04178
Mhu03Ag09590_Mhu03Bg12780_Mhu06Cg13210,6.17936,7.55034,11.4601
Mhu03Ag09620_Mhu03Bg12710_Mhu06Cg13270,6.02178,3.26379,2.6511
Mhu03Ag09650_Mhu03Bg12670_Mhu06Cg13290,7.2803,9.3471,2.68966
Mhu03Ag09680_Mhu03Bg12660_Mhu06Cg13310,2.33333,2.33333,2.67827
Mhu03Ag09760_Mhu03Bg12630_Mhu06Cg13360,2.50979,2.33333,2.33333
Mhu03Ag09770_Mhu03Bg12610_Mhu06Cg13380,13.8357,2.33333,7.34703
Mhu03Ag10020_Mhu03Bg12410_Mhu06Cg13590,3.16316,21.8775,6.39354
Mhu03Ag10170_Mhu03Bg12190_Mhu06Cg13740,2.38944,2.33333,2.33333
Mhu03Ag10190_Mhu03Bg12160_Mhu06Cg13750,5.59789,22.2917,22.2478
Mhu03Ag10200_Mhu03Bg12150_Mhu06Cg13760,3.6909,19.4502,37.1614
Mhu03Ag10370_Mhu03Bg11910_Mhu06Cg13950,7.27389,6.30927,7.04531
Mhu03Ag10410_Mhu03Bg11800_Mhu06Cg14020,22.7666,40.0822,20.6831
Mhu03Ag10500_Mhu03Bg11760_Mhu06Cg14150,3.12252,2.45633,4.25693
Mhu03Ag10520_Mhu03Bg11740_Mhu06Cg14160,5.00665,7.51245,13.1379
Mhu03Ag10530_Mhu03Bg11710_Mhu06Cg14190,2.66568,2.33333,2.33333
Mhu03Ag10540_Mhu03Bg11690_Mhu06Cg14200,4.51056,2.33333,5.18544
Mhu03Ag10610_Mhu03Bg11630_Mhu06Cg14330,5.63391,4.11816,3.29118
Mhu03Ag10660_Mhu03Bg11560_Mhu06Cg14430,4.12844,3.4894,3.49957
Mhu03Ag10670_Mhu03Bg11540_Mhu06Cg14440,7.87356,2.33333,4.72691
Mhu03Ag10680_Mhu03Bg11510_Mhu06Cg14480,2.33333,2.33333,2.33333
Mhu03Ag10700_Mhu03Bg11490_Mhu06Cg14500,4.98132,5.78662,23.6869
Mhu03Ag10750_Mhu03Bg11440_Mhu06Cg14560,9.50012,15.1487,14.2422
Mhu03Ag11190_Mhu03Bg11230_Mhu06Cg14870,2.47375,2.62296,2.91301
Mhu03Ag11210_Mhu03Bg11210_Mhu06Cg14900,107.456,161.091,126.226
Mhu03Ag11220_Mhu03Bg11200_Mhu06Cg14910,7.16203,17.0073,10.85
Mhu03Ag11300_Mhu03Bg11040_Mhu06Cg15010,14.7694,2.75072,8.36658
Mhu03Ag11310_Mhu03Bg11030_Mhu06Cg15020,2.62482,2.39886,2.4548
Mhu03Ag11330_Mhu03Bg11010_Mhu06Cg15060,4.57317,4.29422,6.28741
Mhu03Ag11350_Mhu03Bg10990_Mhu06Cg15080,4.82315,2.33333,14.7464
Mhu03Ag11410_Mhu03Bg10940_Mhu06Cg15200,7.26707,5.64088,7.84439
Mhu03Ag11470_Mhu03Bg10890_Mhu06Cg15280,2.33333,3.33378,2.33333
Mhu03Ag11690_Mhu03Bg10730_Mhu06Cg15500,2.97267,10.2699,4.73312
Mhu03Ag11920_Mhu03Bg10600_Mhu06Cg15580,9.934,21.5752,2.33333
Mhu03Ag11950_Mhu03Bg10580_Mhu06Cg15610,3.05141,4.29652,7.33591
Mhu03Ag12000_Mhu03Bg10570_Mhu06Cg15640,4.71085,4.35094,5.64495
Mhu03Ag12240_Mhu03Bg10470_Mhu06Cg15760,19.1759,13.5859,2.33333
Mhu03Ag12250_Mhu03Bg10400_Mhu06Cg15830,35.997,4.39285,12.5553
Mhu03Ag12280_Mhu03Bg10370_Mhu06Cg15850,11.9516,6.4441,9.30179
Mhu03Ag12310_Mhu03Bg10300_Mhu06Cg15880,21.1724,17.3832,5.16282
Mhu03Ag12440_Mhu03Bg10200_Mhu06Cg16120,10.3272,18.6038,5.82981
Mhu03Ag12550_Mhu03Bg10140_Mhu06Cg16190,8.59675,2.33333,59.6202
Mhu03Ag12560_Mhu03Bg10150_Mhu06Cg16180,2.33333,7.05581,2.33333
Mhu03Ag12590_Mhu03Bg10190_Mhu06Cg16150,2.48205,42.123,3.60712
Mhu03Ag12620_Mhu03Bg10110_Mhu06Cg16260,59.0006,228.047,110.832
Mhu03Ag12640_Mhu03Bg10100_Mhu06Cg16290,26.4141,54.3584,55.686
Mhu03Ag12690_Mhu03Bg10050_Mhu06Cg16340,4.25363,3.4288,3.0328
Mhu03Ag12770_Mhu03Bg09970_Mhu06Cg16430,2.33333,4.82652,2.33333
Mhu03Ag12860_Mhu03Bg09720_Mhu06Cg16880,8.57367,9.4133,3.78442
Mhu03Ag13370_Mhu03Bg09710_Mhu06Cg16900,2.33333,2.33333,2.40836
Mhu03Ag13430_Mhu03Bg09660_Mhu06Cg16930,4.80097,2.73137,11.0034
Mhu03Ag13460_Mhu03Bg09650_Mhu06Cg16940,40.3463,30.2424,57.2585
Mhu03Ag13480_Mhu03Bg09620_Mhu06Cg16960,2.40908,2.33333,7.62792
Mhu03Ag13520_Mhu03Bg09570_Mhu06Cg17010,5.84215,9.54339,2.88081
Mhu03Ag13650_Mhu03Bg09430_Mhu06Cg17050,44.6492,21.5943,27.3842
Mhu03Ag13660_Mhu03Bg09420_Mhu06Cg17060,4.98606,5.37612,3.79721
Mhu03Ag13790_Mhu03Bg09360_Mhu06Cg17090,48.8633,100.237,37.5115
Mhu03Ag13930_Mhu03Bg09150_Mhu06Cg17200,7.52881,4.42842,5.66443
Mhu03Ag13940_Mhu03Bg09140_Mhu06Cg17220,2.33333,2.56729,2.52099
Mhu03Ag13960_Mhu03Bg09120_Mhu06Cg17230,9.20291,2.44699,3.02857
Mhu03Ag14080_Mhu03Bg08900_Mhu06Cg17330,2.33333,2.56193,2.33333
Mhu03Ag14110_Mhu03Bg08820_Mhu06Cg17350,3.97081,6.68546,9.27571
Mhu03Ag14150_Mhu03Bg08770_Mhu06Cg17370,2.33333,2.33333,2.33333
Mhu03Ag14180_Mhu03Bg08730_Mhu03Cg09930,2.33333,2.33333,2.33333
Mhu03Ag14210_Mhu03Bg08700_Mhu03Cg09940,2.33333,2.33333,2.33333
Mhu03Ag14320_Mhu03Bg08600_Mhu03Cg10030,14.2441,3.89135,5.51361
Mhu03Ag14350_Mhu03Bg08530_Mhu03Cg10090,2.40499,2.33333,2.5624
Mhu03Ag14360_Mhu03Bg08520_Mhu03Cg10100,7.63532,7.34739,3.79696
Mhu03Ag14420_Mhu03Bg08470_Mhu03Cg10130,2.33333,2.47148,2.33333
Mhu03Ag14490_Mhu03Bg08390_Mhu03Cg10170,3.40024,4.55314,2.33333
Mhu03Ag14570_Mhu03Bg08350_Mhu03Cg10220,12.1147,11.2738,5.9935
Mhu03Ag14780_Mhu03Bg08220_Mhu03Cg10440,6.75211,2.8387,6.84478
Mhu03Ag14790_Mhu03Bg08210_Mhu03Cg10450,11.766,13.9084,3.47363
Mhu03Ag14840_Mhu03Bg08180_Mhu03Cg10490,2.33333,2.33333,2.33333
Mhu03Ag14850_Mhu03Bg08160_Mhu03Cg10510,53.8357,53.1986,57.7046
Mhu03Ag14860_Mhu03Bg08140_Mhu03Cg10520,23.6337,5.65402,10.2191
Mhu03Ag14910_Mhu03Bg08100_Mhu03Cg10560,3.48625,2.33333,9.16001
Mhu03Ag14970_Mhu03Bg08030_Mhu03Cg10630,2.43294,2.33333,2.33333
Mhu03Ag15070_Mhu03Bg07950_Mhu03Cg10680,23.0846,33.997,2.48772
Mhu03Ag15110_Mhu03Bg07900_Mhu03Cg10740,2.33333,31.975,22.3717
Mhu03Ag15140_Mhu03Bg07890_Mhu03Cg10760,2.33333,2.67105,2.33333
Mhu03Ag15210_Mhu03Bg07880_Mhu03Cg10830,14.0677,16.0753,18.846
Mhu03Ag15270_Mhu03Bg07850_Mhu03Cg10860,8.45415,38.5788,4.68955
Mhu03Ag15350_Mhu03Bg07760_Mhu03Cg10920,2.33333,2.42797,2.33333
Mhu03Ag15360_Mhu03Bg07770_Mhu03Cg10910,31.1377,17.5663,12.4286
Mhu03Ag15370_Mhu03Bg07780_Mhu03Cg10900,4.84363,4.32877,3.12864
